OrderID,ProductID,UnitPrice,Quantity,Discount
10752.00,1.00,18.00,8.00,0.00
10752.00,69.00,36.00,3.00,0.00
10753.00,45.00,9.50,4.00,0.00
10753.00,74.00,10.00,5.00,0.00
10754.00,40.00,18.40,3.00,0.00
10755.00,47.00,9.50,30.00,0.25
10755.00,56.00,38.00,30.00,0.25
10755.00,57.00,19.50,14.00,0.25
10755.00,69.00,36.00,25.00,0.25
10756.00,18.00,62.50,21.00,0.20
10756.00,36.00,19.00,20.00,0.20
10756.00,68.00,12.50,6.00,0.20
10756.00,69.00,36.00,20.00,0.20
10757.00,34.00,14.00,30.00,0.00
10757.00,59.00,55.00,7.00,0.00
10757.00,62.00,49.30,30.00,0.00
10757.00,64.00,33.25,24.00,0.00
10758.00,26.00,31.23,20.00,0.00
10758.00,52.00,7.00,60.00,0.00
10758.00,70.00,15.00,40.00,0.00
10759.00,32.00,32.00,10.00,0.00
10760.00,25.00,14.00,12.00,0.25
10760.00,27.00,43.90,40.00,0.00
10760.00,43.00,46.00,30.00,0.25
10761.00,25.00,14.00,35.00,0.25
10761.00,75.00,7.75,18.00,0.00
10762.00,39.00,18.00,16.00,0.00
10762.00,47.00,9.50,30.00,0.00
10762.00,51.00,53.00,28.00,0.00
10762.00,56.00,38.00,60.00,0.00
10763.00,21.00,10.00,40.00,0.00
10763.00,22.00,21.00,6.00,0.00
10763.00,24.00,4.50,20.00,0.00
10764.00,3.00,10.00,20.00,0.10
10764.00,39.00,18.00,130.00,0.10
10765.00,65.00,21.05,80.00,0.10
10766.00,2.00,19.00,40.00,0.00
10766.00,7.00,30.00,35.00,0.00
10766.00,68.00,12.50,40.00,0.00
10767.00,42.00,14.00,2.00,0.00
10768.00,22.00,21.00,4.00,0.00
10768.00,31.00,12.50,50.00,0.00
10768.00,60.00,34.00,15.00,0.00
10768.00,71.00,21.50,12.00,0.00
10769.00,41.00,9.65,30.00,0.05
10769.00,52.00,7.00,15.00,0.05
10769.00,61.00,28.50,20.00,0.00
10769.00,62.00,49.30,15.00,0.00
10770.00,11.00,21.00,15.00,0.25
10771.00,71.00,21.50,16.00,0.00
10772.00,29.00,123.79,18.00,0.00
10772.00,59.00,55.00,25.00,0.00
10773.00,17.00,39.00,33.00,0.00
10773.00,31.00,12.50,70.00,0.20
10773.00,75.00,7.75,7.00,0.20
10774.00,31.00,12.50,2.00,0.25
10774.00,66.00,17.00,50.00,0.00
10775.00,10.00,31.00,6.00,0.00
10775.00,67.00,14.00,3.00,0.00
10776.00,31.00,12.50,16.00,0.05
10776.00,42.00,14.00,12.00,0.05
10776.00,45.00,9.50,27.00,0.05
10776.00,51.00,53.00,120.00,0.05
10777.00,42.00,14.00,20.00,0.20
10778.00,41.00,9.65,10.00,0.00
10779.00,16.00,17.45,20.00,0.00
10779.00,62.00,49.30,20.00,0.00
10780.00,70.00,15.00,35.00,0.00
10780.00,77.00,13.00,15.00,0.00
10781.00,54.00,7.45,3.00,0.20
10781.00,56.00,38.00,20.00,0.20
10781.00,74.00,10.00,35.00,0.00
10782.00,31.00,12.50,1.00,0.00
10783.00,31.00,12.50,10.00,0.00
10783.00,38.00,263.50,5.00,0.00
10784.00,36.00,19.00,30.00,0.00
10784.00,39.00,18.00,2.00,0.15
10784.00,72.00,34.80,30.00,0.15
10785.00,10.00,31.00,10.00,0.00
10785.00,75.00,7.75,10.00,0.00
10786.00,8.00,40.00,30.00,0.20
10786.00,30.00,25.89,15.00,0.20
10786.00,75.00,7.75,42.00,0.20
10787.00,2.00,19.00,15.00,0.05
10787.00,29.00,123.79,20.00,0.05
10788.00,19.00,9.20,50.00,0.05
10788.00,75.00,7.75,40.00,0.05
10789.00,18.00,62.50,30.00,0.00
10789.00,35.00,18.00,15.00,0.00
10789.00,63.00,43.90,30.00,0.00
10789.00,68.00,12.50,18.00,0.00
10790.00,7.00,30.00,3.00,0.15
10790.00,56.00,38.00,20.00,0.15
10791.00,29.00,123.79,14.00,0.05
10791.00,41.00,9.65,20.00,0.05
10792.00,2.00,19.00,10.00,0.00
10792.00,54.00,7.45,3.00,0.00
10792.00,68.00,12.50,15.00,0.00
10793.00,41.00,9.65,14.00,0.00
10793.00,52.00,7.00,8.00,0.00
10794.00,14.00,23.25,15.00,0.20
10794.00,54.00,7.45,6.00,0.20
10795.00,16.00,17.45,65.00,0.00
10795.00,17.00,39.00,35.00,0.25
10796.00,26.00,31.23,21.00,0.20
10796.00,44.00,19.45,10.00,0.00
10796.00,64.00,33.25,35.00,0.20
10796.00,69.00,36.00,24.00,0.20
10797.00,11.00,21.00,20.00,0.00
10798.00,62.00,49.30,2.00,0.00
10798.00,72.00,34.80,10.00,0.00
10799.00,13.00,6.00,20.00,0.15
10799.00,24.00,4.50,20.00,0.15
10799.00,59.00,55.00,25.00,0.00
10800.00,11.00,21.00,50.00,0.10
10800.00,51.00,53.00,10.00,0.10
10800.00,54.00,7.45,7.00,0.10
10801.00,17.00,39.00,40.00,0.25
10801.00,29.00,123.79,20.00,0.25
10802.00,30.00,25.89,25.00,0.25
10802.00,51.00,53.00,30.00,0.25
10802.00,55.00,24.00,60.00,0.25
10802.00,62.00,49.30,5.00,0.25
10803.00,19.00,9.20,24.00,0.05
10803.00,25.00,14.00,15.00,0.05
10803.00,59.00,55.00,15.00,0.05
10804.00,10.00,31.00,36.00,0.00
10804.00,28.00,45.60,24.00,0.00
10804.00,49.00,20.00,4.00,0.15
10805.00,34.00,14.00,10.00,0.00
10805.00,38.00,263.50,10.00,0.00
10806.00,2.00,19.00,20.00,0.25
10806.00,65.00,21.05,2.00,0.00
10806.00,74.00,10.00,15.00,0.25
10807.00,40.00,18.40,1.00,0.00
10808.00,56.00,38.00,20.00,0.15
10808.00,76.00,18.00,50.00,0.15
10809.00,52.00,7.00,20.00,0.00
10810.00,13.00,6.00,7.00,0.00
10810.00,25.00,14.00,5.00,0.00
10810.00,70.00,15.00,5.00,0.00
10811.00,19.00,9.20,15.00,0.00
10811.00,23.00,9.00,18.00,0.00
10811.00,40.00,18.40,30.00,0.00
10812.00,31.00,12.50,16.00,0.10
10812.00,72.00,34.80,40.00,0.10
10812.00,77.00,13.00,20.00,0.00
10813.00,2.00,19.00,12.00,0.20
10813.00,46.00,12.00,35.00,0.00
10814.00,41.00,9.65,20.00,0.00
10814.00,43.00,46.00,20.00,0.15
10814.00,48.00,12.75,8.00,0.15
10814.00,61.00,28.50,30.00,0.15
10815.00,33.00,2.50,16.00,0.00
10816.00,38.00,263.50,30.00,0.05
10816.00,62.00,49.30,20.00,0.05
10817.00,26.00,31.23,40.00,0.15
10817.00,38.00,263.50,30.00,0.00
10817.00,40.00,18.40,60.00,0.15
10817.00,62.00,49.30,25.00,0.15
10818.00,32.00,32.00,20.00,0.00
10818.00,41.00,9.65,20.00,0.00
10819.00,43.00,46.00,7.00,0.00
10819.00,75.00,7.75,20.00,0.00
10820.00,56.00,38.00,30.00,0.00
10821.00,35.00,18.00,20.00,0.00
10821.00,51.00,53.00,6.00,0.00
10822.00,62.00,49.30,3.00,0.00
10822.00,70.00,15.00,6.00,0.00
10823.00,11.00,21.00,20.00,0.10
10823.00,57.00,19.50,15.00,0.00
10823.00,59.00,55.00,40.00,0.10
10823.00,77.00,13.00,15.00,0.10
10824.00,41.00,9.65,12.00,0.00
10824.00,70.00,15.00,9.00,0.00
10825.00,26.00,31.23,12.00,0.00
10825.00,53.00,32.80,20.00,0.00
10826.00,31.00,12.50,35.00,0.00
10826.00,57.00,19.50,15.00,0.00
10827.00,10.00,31.00,15.00,0.00
10827.00,39.00,18.00,21.00,0.00
10828.00,20.00,81.00,5.00,0.00
10828.00,38.00,263.50,2.00,0.00
10829.00,2.00,19.00,10.00,0.00
10829.00,8.00,40.00,20.00,0.00
10829.00,13.00,6.00,10.00,0.00
10829.00,60.00,34.00,21.00,0.00
10830.00,6.00,25.00,6.00,0.00
10830.00,39.00,18.00,28.00,0.00
10830.00,60.00,34.00,30.00,0.00
10830.00,68.00,12.50,24.00,0.00
10831.00,19.00,9.20,2.00,0.00
10831.00,35.00,18.00,8.00,0.00
10831.00,38.00,263.50,8.00,0.00
10831.00,43.00,46.00,9.00,0.00
10832.00,13.00,6.00,3.00,0.20
10832.00,25.00,14.00,10.00,0.20
10832.00,44.00,19.45,16.00,0.20
10832.00,64.00,33.25,3.00,0.00
10833.00,7.00,30.00,20.00,0.10
10833.00,31.00,12.50,9.00,0.10
10833.00,53.00,32.80,9.00,0.10
10834.00,29.00,123.79,8.00,0.05
10834.00,30.00,25.89,20.00,0.05
10835.00,59.00,55.00,15.00,0.00
10835.00,77.00,13.00,2.00,0.20
10836.00,22.00,21.00,52.00,0.00
10836.00,35.00,18.00,6.00,0.00
10836.00,57.00,19.50,24.00,0.00
10836.00,60.00,34.00,60.00,0.00
10836.00,64.00,33.25,30.00,0.00
10837.00,13.00,6.00,6.00,0.00
10837.00,40.00,18.40,25.00,0.00
10837.00,47.00,9.50,40.00,0.25
10837.00,76.00,18.00,21.00,0.25
10838.00,1.00,18.00,4.00,0.25
10838.00,18.00,62.50,25.00,0.25
10838.00,36.00,19.00,50.00,0.25
10839.00,58.00,13.25,30.00,0.10
10839.00,72.00,34.80,15.00,0.10
10840.00,25.00,14.00,6.00,0.20
10840.00,39.00,18.00,10.00,0.20
10841.00,10.00,31.00,16.00,0.00
10841.00,56.00,38.00,30.00,0.00
10841.00,59.00,55.00,50.00,0.00
10841.00,77.00,13.00,15.00,0.00
10842.00,11.00,21.00,15.00,0.00
10842.00,43.00,46.00,5.00,0.00
10842.00,68.00,12.50,20.00,0.00
10842.00,70.00,15.00,12.00,0.00
10843.00,51.00,53.00,4.00,0.25
10844.00,22.00,21.00,35.00,0.00
10845.00,23.00,9.00,70.00,0.10
10845.00,35.00,18.00,25.00,0.10
10845.00,42.00,14.00,42.00,0.10
10845.00,58.00,13.25,60.00,0.10
10845.00,64.00,33.25,48.00,0.00
10846.00,4.00,22.00,21.00,0.00
10846.00,70.00,15.00,30.00,0.00
10846.00,74.00,10.00,20.00,0.00
10847.00,1.00,18.00,80.00,0.20
10847.00,19.00,9.20,12.00,0.20
10847.00,37.00,26.00,60.00,0.20
10847.00,45.00,9.50,36.00,0.20
10847.00,60.00,34.00,45.00,0.20
10847.00,71.00,21.50,55.00,0.20
10848.00,5.00,21.35,30.00,0.00
10848.00,9.00,97.00,3.00,0.00
10849.00,3.00,10.00,49.00,0.00
10849.00,26.00,31.23,18.00,0.15
10850.00,25.00,14.00,20.00,0.15
10850.00,33.00,2.50,4.00,0.15
10850.00,70.00,15.00,30.00,0.15
10851.00,2.00,19.00,5.00,0.05
10851.00,25.00,14.00,10.00,0.05
10851.00,57.00,19.50,10.00,0.05
10851.00,59.00,55.00,42.00,0.05
10852.00,2.00,19.00,15.00,0.00
10852.00,17.00,39.00,6.00,0.00
10852.00,62.00,49.30,50.00,0.00
10853.00,18.00,62.50,10.00,0.00
10854.00,10.00,31.00,100.00,0.15
10854.00,13.00,6.00,65.00,0.15
10855.00,16.00,17.45,50.00,0.00
10855.00,31.00,12.50,14.00,0.00
10855.00,56.00,38.00,24.00,0.00
10855.00,65.00,21.05,15.00,0.15
10856.00,2.00,19.00,20.00,0.00
10856.00,42.00,14.00,20.00,0.00
10857.00,3.00,10.00,30.00,0.00
10857.00,26.00,31.23,35.00,0.25
10857.00,29.00,123.79,10.00,0.25
10858.00,7.00,30.00,5.00,0.00
10858.00,27.00,43.90,10.00,0.00
10858.00,70.00,15.00,4.00,0.00
10859.00,24.00,4.50,40.00,0.25
10859.00,54.00,7.45,35.00,0.25
10859.00,64.00,33.25,30.00,0.25
10860.00,51.00,53.00,3.00,0.00
10860.00,76.00,18.00,20.00,0.00
10861.00,17.00,39.00,42.00,0.00
10861.00,18.00,62.50,20.00,0.00
10861.00,21.00,10.00,40.00,0.00
10861.00,33.00,2.50,35.00,0.00
10861.00,62.00,49.30,3.00,0.00
10862.00,11.00,21.00,25.00,0.00
10862.00,52.00,7.00,8.00,0.00
10863.00,1.00,18.00,20.00,0.15
10863.00,58.00,13.25,12.00,0.15
10864.00,35.00,18.00,4.00,0.00
10864.00,67.00,14.00,15.00,0.00
10865.00,38.00,263.50,60.00,0.05
10865.00,39.00,18.00,80.00,0.05
10866.00,2.00,19.00,21.00,0.25
10866.00,24.00,4.50,6.00,0.25
10866.00,30.00,25.89,40.00,0.25
10867.00,53.00,32.80,3.00,0.00
10868.00,26.00,31.23,20.00,0.00
10868.00,35.00,18.00,30.00,0.00
10868.00,49.00,20.00,42.00,0.10
10869.00,1.00,18.00,40.00,0.00
10869.00,11.00,21.00,10.00,0.00
10869.00,23.00,9.00,50.00,0.00
10869.00,68.00,12.50,20.00,0.00
10870.00,35.00,18.00,3.00,0.00
10870.00,51.00,53.00,2.00,0.00
10871.00,6.00,25.00,50.00,0.05
10871.00,16.00,17.45,12.00,0.05
10871.00,17.00,39.00,16.00,0.05
10872.00,55.00,24.00,10.00,0.05
10872.00,62.00,49.30,20.00,0.05
10872.00,64.00,33.25,15.00,0.05
10872.00,65.00,21.05,21.00,0.05
10873.00,21.00,10.00,20.00,0.00
10873.00,28.00,45.60,3.00,0.00
10874.00,10.00,31.00,10.00,0.00
10875.00,19.00,9.20,25.00,0.00
10875.00,47.00,9.50,21.00,0.10
10875.00,49.00,20.00,15.00,0.00
10876.00,46.00,12.00,21.00,0.00
10876.00,64.00,33.25,20.00,0.00
10877.00,16.00,17.45,30.00,0.25
10877.00,18.00,62.50,25.00,0.00
10878.00,20.00,81.00,20.00,0.05
10879.00,40.00,18.40,12.00,0.00
10879.00,65.00,21.05,10.00,0.00
10879.00,76.00,18.00,10.00,0.00
10880.00,23.00,9.00,30.00,0.20
10880.00,61.00,28.50,30.00,0.20
10880.00,70.00,15.00,50.00,0.20
10881.00,73.00,15.00,10.00,0.00
10882.00,42.00,14.00,25.00,0.00
10882.00,49.00,20.00,20.00,0.15
10882.00,54.00,7.45,32.00,0.15
10883.00,24.00,4.50,8.00,0.00
10884.00,21.00,10.00,40.00,0.05
10884.00,56.00,38.00,21.00,0.05
10884.00,65.00,21.05,12.00,0.05
10885.00,2.00,19.00,20.00,0.00
10885.00,24.00,4.50,12.00,0.00
10885.00,70.00,15.00,30.00,0.00
10885.00,77.00,13.00,25.00,0.00
10886.00,10.00,31.00,70.00,0.00
10886.00,31.00,12.50,35.00,0.00
10886.00,77.00,13.00,40.00,0.00
10887.00,25.00,14.00,5.00,0.00
10888.00,2.00,19.00,20.00,0.00
10888.00,68.00,12.50,18.00,0.00
10889.00,11.00,21.00,40.00,0.00
10889.00,38.00,263.50,40.00,0.00
10890.00,17.00,39.00,15.00,0.00
10890.00,34.00,14.00,10.00,0.00
10890.00,41.00,9.65,14.00,0.00
10891.00,30.00,25.89,15.00,0.05
10892.00,59.00,55.00,40.00,0.05
10893.00,8.00,40.00,30.00,0.00
10893.00,24.00,4.50,10.00,0.00
10893.00,29.00,123.79,24.00,0.00
10893.00,30.00,25.89,35.00,0.00
10893.00,36.00,19.00,20.00,0.00
10894.00,13.00,6.00,28.00,0.05
10894.00,69.00,36.00,50.00,0.05
10894.00,75.00,7.75,120.00,0.05
10895.00,24.00,4.50,110.00,0.00
10895.00,39.00,18.00,45.00,0.00
10895.00,40.00,18.40,91.00,0.00
10895.00,60.00,34.00,100.00,0.00
10896.00,45.00,9.50,15.00,0.00
10896.00,56.00,38.00,16.00,0.00
10897.00,29.00,123.79,80.00,0.00
10897.00,30.00,25.89,36.00,0.00
10898.00,13.00,6.00,5.00,0.00
10899.00,39.00,18.00,8.00,0.15
10900.00,70.00,15.00,3.00,0.25
10901.00,41.00,9.65,30.00,0.00
10901.00,71.00,21.50,30.00,0.00
10902.00,55.00,24.00,30.00,0.15
10902.00,62.00,49.30,6.00,0.15
10903.00,13.00,6.00,40.00,0.00
10903.00,65.00,21.05,21.00,0.00
10903.00,68.00,12.50,20.00,0.00
10904.00,58.00,13.25,15.00,0.00
10904.00,62.00,49.30,35.00,0.00
10905.00,1.00,18.00,20.00,0.05
10906.00,61.00,28.50,15.00,0.00
10907.00,75.00,7.75,14.00,0.00
10908.00,7.00,30.00,20.00,0.05
10908.00,52.00,7.00,14.00,0.05
10909.00,7.00,30.00,12.00,0.00
10909.00,16.00,17.45,15.00,0.00
10909.00,41.00,9.65,5.00,0.00
10910.00,19.00,9.20,12.00,0.00
10910.00,49.00,20.00,10.00,0.00
10910.00,61.00,28.50,5.00,0.00
10911.00,1.00,18.00,10.00,0.00
10911.00,17.00,39.00,12.00,0.00
10911.00,67.00,14.00,15.00,0.00
10912.00,11.00,21.00,40.00,0.25
10912.00,29.00,123.79,60.00,0.25
10913.00,4.00,22.00,30.00,0.25
10913.00,33.00,2.50,40.00,0.25
10913.00,58.00,13.25,15.00,0.00
10914.00,71.00,21.50,25.00,0.00
10915.00,17.00,39.00,10.00,0.00
10915.00,33.00,2.50,30.00,0.00
10915.00,54.00,7.45,10.00,0.00
10916.00,16.00,17.45,6.00,0.00
10916.00,32.00,32.00,6.00,0.00
10916.00,57.00,19.50,20.00,0.00
10917.00,30.00,25.89,1.00,0.00
10917.00,60.00,34.00,10.00,0.00
10918.00,1.00,18.00,60.00,0.25
10918.00,60.00,34.00,25.00,0.25
10919.00,16.00,17.45,24.00,0.00
10919.00,25.00,14.00,24.00,0.00
10919.00,40.00,18.40,20.00,0.00
10920.00,50.00,16.25,24.00,0.00
10921.00,35.00,18.00,10.00,0.00
10921.00,63.00,43.90,40.00,0.00
10922.00,17.00,39.00,15.00,0.00
10922.00,24.00,4.50,35.00,0.00
10923.00,42.00,14.00,10.00,0.20
10923.00,43.00,46.00,10.00,0.20
10923.00,67.00,14.00,24.00,0.20
10924.00,10.00,31.00,20.00,0.10
10924.00,28.00,45.60,30.00,0.10
10924.00,75.00,7.75,6.00,0.00
10925.00,36.00,19.00,25.00,0.15
10925.00,52.00,7.00,12.00,0.15
10926.00,11.00,21.00,2.00,0.00
10926.00,13.00,6.00,10.00,0.00
10926.00,19.00,9.20,7.00,0.00
10926.00,72.00,34.80,10.00,0.00
10927.00,20.00,81.00,5.00,0.00
10927.00,52.00,7.00,5.00,0.00
10927.00,76.00,18.00,20.00,0.00
10928.00,47.00,9.50,5.00,0.00
10928.00,76.00,18.00,5.00,0.00
10929.00,21.00,10.00,60.00,0.00
10929.00,75.00,7.75,49.00,0.00
10929.00,77.00,13.00,15.00,0.00
10930.00,21.00,10.00,36.00,0.00
10930.00,27.00,43.90,25.00,0.00
10930.00,55.00,24.00,25.00,0.20
10930.00,58.00,13.25,30.00,0.20
10931.00,13.00,6.00,42.00,0.15
10931.00,57.00,19.50,30.00,0.00
10932.00,16.00,17.45,30.00,0.10
10932.00,62.00,49.30,14.00,0.10
10932.00,72.00,34.80,16.00,0.00
10932.00,75.00,7.75,20.00,0.10
10933.00,53.00,32.80,2.00,0.00
10933.00,61.00,28.50,30.00,0.00
10934.00,6.00,25.00,20.00,0.00
10935.00,1.00,18.00,21.00,0.00
10935.00,18.00,62.50,4.00,0.25
10935.00,23.00,9.00,8.00,0.25
10936.00,36.00,19.00,30.00,0.20
10937.00,28.00,45.60,8.00,0.00
10937.00,34.00,14.00,20.00,0.00
10938.00,13.00,6.00,20.00,0.25
10938.00,43.00,46.00,24.00,0.25
10938.00,60.00,34.00,49.00,0.25
10938.00,71.00,21.50,35.00,0.25
10939.00,2.00,19.00,10.00,0.15
10939.00,67.00,14.00,40.00,0.15
10940.00,7.00,30.00,8.00,0.00
10940.00,13.00,6.00,20.00,0.00
10941.00,31.00,12.50,44.00,0.25
10941.00,62.00,49.30,30.00,0.25
10941.00,68.00,12.50,80.00,0.25
10941.00,72.00,34.80,50.00,0.00
10942.00,49.00,20.00,28.00,0.00
10943.00,13.00,6.00,15.00,0.00
10943.00,22.00,21.00,21.00,0.00
10943.00,46.00,12.00,15.00,0.00
10944.00,11.00,21.00,5.00,0.25
10944.00,44.00,19.45,18.00,0.25
10944.00,56.00,38.00,18.00,0.00
10945.00,13.00,6.00,20.00,0.00
10945.00,31.00,12.50,10.00,0.00
10946.00,10.00,31.00,25.00,0.00
10946.00,24.00,4.50,25.00,0.00
10946.00,77.00,13.00,40.00,0.00
10947.00,59.00,55.00,4.00,0.00
10948.00,50.00,16.25,9.00,0.00
10948.00,51.00,53.00,40.00,0.00
10948.00,55.00,24.00,4.00,0.00
10949.00,6.00,25.00,12.00,0.00
10949.00,10.00,31.00,30.00,0.00
10949.00,17.00,39.00,6.00,0.00
10949.00,62.00,49.30,60.00,0.00
10950.00,4.00,22.00,5.00,0.00
10951.00,33.00,2.50,15.00,0.05
10951.00,41.00,9.65,6.00,0.05
10951.00,75.00,7.75,50.00,0.05
10952.00,6.00,25.00,16.00,0.05
10952.00,28.00,45.60,2.00,0.00
10953.00,20.00,81.00,50.00,0.05
10953.00,31.00,12.50,50.00,0.05
10954.00,16.00,17.45,28.00,0.15
10954.00,31.00,12.50,25.00,0.15
10954.00,45.00,9.50,30.00,0.00
10954.00,60.00,34.00,24.00,0.15
10955.00,75.00,7.75,12.00,0.20
10956.00,21.00,10.00,12.00,0.00
10956.00,47.00,9.50,14.00,0.00
10956.00,51.00,53.00,8.00,0.00
10957.00,30.00,25.89,30.00,0.00
10957.00,35.00,18.00,40.00,0.00
10957.00,64.00,33.25,8.00,0.00
10958.00,5.00,21.35,20.00,0.00
10958.00,7.00,30.00,6.00,0.00
10958.00,72.00,34.80,5.00,0.00
10959.00,75.00,7.75,20.00,0.15
10960.00,24.00,4.50,10.00,0.25
10960.00,41.00,9.65,24.00,0.00
10961.00,52.00,7.00,6.00,0.05
10961.00,76.00,18.00,60.00,0.00
10962.00,7.00,30.00,45.00,0.00
10962.00,13.00,6.00,77.00,0.00
10962.00,53.00,32.80,20.00,0.00
10962.00,69.00,36.00,9.00,0.00
10962.00,76.00,18.00,44.00,0.00
10963.00,60.00,34.00,2.00,0.15
10964.00,18.00,62.50,6.00,0.00
10964.00,38.00,263.50,5.00,0.00
10964.00,69.00,36.00,10.00,0.00
10965.00,51.00,53.00,16.00,0.00
10966.00,37.00,26.00,8.00,0.00
10966.00,56.00,38.00,12.00,0.15
10966.00,62.00,49.30,12.00,0.15
10967.00,19.00,9.20,12.00,0.00
10967.00,49.00,20.00,40.00,0.00
10968.00,12.00,38.00,30.00,0.00
10968.00,24.00,4.50,30.00,0.00
10968.00,64.00,33.25,4.00,0.00
10969.00,46.00,12.00,9.00,0.00
10970.00,52.00,7.00,40.00,0.20
10971.00,29.00,123.79,14.00,0.00
10972.00,17.00,39.00,6.00,0.00
10972.00,33.00,2.50,7.00,0.00
10973.00,26.00,31.23,5.00,0.00
10973.00,41.00,9.65,6.00,0.00
10973.00,75.00,7.75,10.00,0.00
10974.00,63.00,43.90,10.00,0.00
10975.00,8.00,40.00,16.00,0.00
10975.00,75.00,7.75,10.00,0.00
10976.00,28.00,45.60,20.00,0.00
10977.00,39.00,18.00,30.00,0.00
10977.00,47.00,9.50,30.00,0.00
10977.00,51.00,53.00,10.00,0.00
10977.00,63.00,43.90,20.00,0.00
10978.00,8.00,40.00,20.00,0.15
10978.00,21.00,10.00,40.00,0.15
10978.00,40.00,18.40,10.00,0.00
10978.00,44.00,19.45,6.00,0.15
10979.00,7.00,30.00,18.00,0.00
10979.00,12.00,38.00,20.00,0.00
10979.00,24.00,4.50,80.00,0.00
10979.00,27.00,43.90,30.00,0.00
10979.00,31.00,12.50,24.00,0.00
10979.00,63.00,43.90,35.00,0.00
10980.00,75.00,7.75,40.00,0.20
10981.00,38.00,263.50,60.00,0.00
10982.00,7.00,30.00,20.00,0.00
10982.00,43.00,46.00,9.00,0.00
10983.00,13.00,6.00,84.00,0.15
10983.00,57.00,19.50,15.00,0.00
10984.00,16.00,17.45,55.00,0.00
10984.00,24.00,4.50,20.00,0.00
10984.00,36.00,19.00,40.00,0.00
10985.00,16.00,17.45,36.00,0.10
10985.00,18.00,62.50,8.00,0.10
10985.00,32.00,32.00,35.00,0.10
10986.00,11.00,21.00,30.00,0.00
10986.00,20.00,81.00,15.00,0.00
10986.00,76.00,18.00,10.00,0.00
10986.00,77.00,13.00,15.00,0.00
10987.00,7.00,30.00,60.00,0.00
10987.00,43.00,46.00,6.00,0.00
10987.00,72.00,34.80,20.00,0.00
10988.00,7.00,30.00,60.00,0.00
10988.00,62.00,49.30,40.00,0.10
10989.00,6.00,25.00,40.00,0.00
10989.00,11.00,21.00,15.00,0.00
10989.00,41.00,9.65,4.00,0.00
10990.00,21.00,10.00,65.00,0.00
10990.00,34.00,14.00,60.00,0.15
10990.00,55.00,24.00,65.00,0.15
10990.00,61.00,28.50,66.00,0.15
10991.00,2.00,19.00,50.00,0.20
10991.00,70.00,15.00,20.00,0.20
10991.00,76.00,18.00,90.00,0.20
10992.00,72.00,34.80,2.00,0.00
10993.00,29.00,123.79,50.00,0.25
10993.00,41.00,9.65,35.00,0.25
10994.00,59.00,55.00,18.00,0.05
10995.00,51.00,53.00,20.00,0.00
10995.00,60.00,34.00,4.00,0.00
10996.00,42.00,14.00,40.00,0.00
10997.00,32.00,32.00,50.00,0.00
10997.00,46.00,12.00,20.00,0.25
10997.00,52.00,7.00,20.00,0.25
10998.00,24.00,4.50,12.00,0.00
10998.00,61.00,28.50,7.00,0.00
10998.00,74.00,10.00,20.00,0.00
10998.00,75.00,7.75,30.00,0.00
10999.00,41.00,9.65,20.00,0.05
10999.00,51.00,53.00,15.00,0.05
10999.00,77.00,13.00,21.00,0.05
11000.00,4.00,22.00,25.00,0.25
11000.00,24.00,4.50,30.00,0.25
11000.00,77.00,13.00,30.00,0.00
11001.00,7.00,30.00,60.00,0.00
11001.00,22.00,21.00,25.00,0.00
11001.00,46.00,12.00,25.00,0.00
11001.00,55.00,24.00,6.00,0.00
11002.00,13.00,6.00,56.00,0.00
11002.00,35.00,18.00,15.00,0.15
11002.00,42.00,14.00,24.00,0.15
11002.00,55.00,24.00,40.00,0.00
11003.00,1.00,18.00,4.00,0.00
11003.00,40.00,18.40,10.00,0.00
11003.00,52.00,7.00,10.00,0.00
11004.00,26.00,31.23,6.00,0.00
11004.00,76.00,18.00,6.00,0.00
11005.00,1.00,18.00,2.00,0.00
11005.00,59.00,55.00,10.00,0.00
11006.00,1.00,18.00,8.00,0.00
11006.00,29.00,123.79,2.00,0.25
11007.00,8.00,40.00,30.00,0.00
11007.00,29.00,123.79,10.00,0.00
11007.00,42.00,14.00,14.00,0.00
11008.00,28.00,45.60,70.00,0.05
11008.00,34.00,14.00,90.00,0.05
11008.00,71.00,21.50,21.00,0.00
11009.00,24.00,4.50,12.00,0.00
11009.00,36.00,19.00,18.00,0.25
11009.00,60.00,34.00,9.00,0.00
11010.00,7.00,30.00,20.00,0.00
11010.00,24.00,4.50,10.00,0.00
11011.00,58.00,13.25,40.00,0.05
11011.00,71.00,21.50,20.00,0.00
11012.00,19.00,9.20,50.00,0.05
11012.00,60.00,34.00,36.00,0.05
11012.00,71.00,21.50,60.00,0.05
11013.00,23.00,9.00,10.00,0.00
11013.00,42.00,14.00,4.00,0.00
11013.00,45.00,9.50,20.00,0.00
11013.00,68.00,12.50,2.00,0.00
11014.00,41.00,9.65,28.00,0.10
11015.00,30.00,25.89,15.00,0.00
11015.00,77.00,13.00,18.00,0.00
11016.00,31.00,12.50,15.00,0.00
11016.00,36.00,19.00,16.00,0.00
11017.00,3.00,10.00,25.00,0.00
11017.00,59.00,55.00,110.00,0.00
11017.00,70.00,15.00,30.00,0.00
11018.00,12.00,38.00,20.00,0.00
11018.00,18.00,62.50,10.00,0.00
11018.00,56.00,38.00,5.00,0.00
11019.00,46.00,12.00,3.00,0.00
11019.00,49.00,20.00,2.00,0.00
11020.00,10.00,31.00,24.00,0.15
